	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8	0.8372	0.8182	0.6923	52.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.875	0.875	0.875	0.7778	18.0
FOOD#QUALITY	0.9211	0.9333	0.9272	0.8642	162.0
FOOD#STYLE_OPTIONS	0.75	0.5455	0.6316	0.4615	26.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7468	0.8429	0.7919	0.6556	90.0
RESTAURANT#MISCELLANEOUS	0.3333	0.0588	0.1	0.0526	19.0
RESTAURANT#PRICES	0.9286	0.9286	0.9286	0.8667	15.0
SERVICE#GENERAL	0.9143	0.8533	0.8827	0.7901	81.0
Micro-AVG	0.8589	0.8228	0.8405	0.7248	487.0
Macro-AVG	0.828	0.7	0.7395		487
