	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4848	0.8	0.6038	0.4324	74.0
DRINKS#PRICES	0.6667	0.4	0.5	0.3333	6.0
DRINKS#QUALITY	0.4286	0.75	0.5455	0.375	16.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.5	0.6429	0.5625	0.3913	23.0
FOOD#QUALITY	0.5301	0.9296	0.6752	0.5097	259.0
FOOD#STYLE_OPTIONS	0.25	0.1364	0.1765	0.0968	31.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.6667	0.6479	0.6571	0.4894	94.0
RESTAURANT#MISCELLANEOUS	0.25	0.0625	0.1	0.0526	19.0
RESTAURANT#PRICES	0.3636	0.3077	0.3333	0.2	20.0
SERVICE#GENERAL	0.7746	0.7333	0.7534	0.6044	91.0
Micro-AVG	0.5596	0.6995	0.6218	0.4512	645.0
Macro-AVG	0.4513	0.4675	0.4328		645
