	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5303	0.875	0.6604	0.493	71.0
DRINKS#PRICES	0.6667	0.4	0.5	0.3333	6.0
DRINKS#QUALITY	0.4286	0.75	0.5455	0.375	16.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.5	0.6429	0.5625	0.3913	23.0
FOOD#QUALITY	0.5422	0.9507	0.6905	0.5273	256.0
FOOD#STYLE_OPTIONS	0.25	0.1364	0.1765	0.0968	31.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.6812	0.662	0.6714	0.5054	93.0
RESTAURANT#MISCELLANEOUS	0.25	0.0625	0.1	0.0526	19.0
RESTAURANT#PRICES	0.4545	0.3846	0.4167	0.2632	19.0
SERVICE#GENERAL	0.8169	0.7733	0.7945	0.6591	88.0
Micro-AVG	0.5808	0.726	0.6453	0.4763	634.0
Macro-AVG	1.4051	1.4593	1.3509		634
