	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.875	0.5	0.6364	0.4667	15.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.5	0.3333	0.4	0.25	4.0
DRINKS#STYLE_OPTIONS	1.0	0.3333	0.5	0.3333	3.0
FOOD#PRICES	0.375	0.6	0.4615	0.3	10.0
FOOD#QUALITY	0.7857	0.825	0.8049	0.6735	49.0
FOOD#STYLE_OPTIONS	0.3333	0.2857	0.3077	0.1818	11.0
LOCATION#GENERAL	0.5	0.5	0.5	0.3333	3.0
RESTAURANT#GENERAL	0.5926	0.7619	0.6667	0.5	32.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES	0.5	0.2	0.2857	0.1667	6.0
SERVICE#GENERAL	0.9412	0.7273	0.8205	0.6957	23.0
Micro-AVG	0.7094	0.6385	0.6721	0.5061	164.0
Macro-AVG	0.6169	0.5055	0.532		164
