	precision	recall	f1	accuracy	support
POSITIVE	0.4887	0.4594	0.4736	0.3103	419.0
NEUTRAL	0.0952	0.2353	0.1356	0.0727	55.0
NEGATIVE	0.566	0.4651	0.5106	0.3429	175.0
Micro-AVG	0.6908	0.6667	0.6785	0.5135	557.0
Macro-AVG	0.3833	0.3866	0.3733		557
