	precision	recall	f1	accuracy	support
AMBIENCE	0.8136	0.8136	0.8136	0.6857	70.0
FOOD	0.8578	0.8102	0.8333	0.7143	245.0
GENERAL-IMPRESSION	0.9048	0.8444	0.8736	0.7755	98.0
PRICE	0.8889	0.8276	0.8571	0.75	32.0
SERVICE	0.8864	0.8864	0.8864	0.7959	147.0
Micro-AVG	0.8696	0.8365	0.8527	0.7432	592.0
Macro-AVG	0.8703	0.8364	0.8528		592
