	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7619	0.6154	0.6809	0.5161	31.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.625	0.5	0.5556	0.3846	13.0
FOOD#QUALITY	0.9012	0.869	0.8848	0.7935	92.0
FOOD#STYLE_OPTIONS	0.45	0.6923	0.5455	0.375	24.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.6939	0.8293	0.7556	0.6071	56.0
RESTAURANT#MISCELLANEOUS	0.5	0.2	0.2857	0.1667	12.0
RESTAURANT#PRICES	0.7273	0.8889	0.8	0.6667	12.0
SERVICE#GENERAL	0.8163	0.9091	0.8602	0.7547	53.0
Micro-AVG	0.7704	0.7888	0.7795	0.6387	310.0
Macro-AVG	0.7174	0.7267	0.7077		310
