	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6667	0.5385	0.5957	0.4242	33.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.5	0.4	0.4444	0.2857	14.0
FOOD#QUALITY	0.8395	0.8095	0.8242	0.701	97.0
FOOD#STYLE_OPTIONS	0.3	0.4615	0.3636	0.2222	27.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.6531	0.7805	0.7111	0.5517	58.0
RESTAURANT#MISCELLANEOUS	0.5	0.2	0.2857	0.1667	12.0
RESTAURANT#PRICES	0.7273	0.8889	0.8	0.6667	12.0
SERVICE#GENERAL	0.7551	0.8409	0.7957	0.6607	56.0
Micro-AVG	0.7082	0.7251	0.7165	0.5583	326.0
Macro-AVG	0.6729	0.678	0.662		326
