	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5273	0.6744	0.5918	0.4203	69.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.5	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.6	0.375	0.4615	0.3	20.0
FOOD#QUALITY	0.7902	0.7533	0.7713	0.6278	180.0
FOOD#STYLE_OPTIONS	0.2857	0.0909	0.1379	0.0741	27.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.7213	0.6286	0.6718	0.5057	87.0
RESTAURANT#MISCELLANEOUS	1.0	0.0588	0.1111	0.0588	17.0
RESTAURANT#PRICES	0.5385	0.5	0.5185	0.35	20.0
SERVICE#GENERAL	0.8615	0.7467	0.8	0.6667	84.0
Micro-AVG	0.733	0.627	0.6759	0.5104	527.0
Macro-AVG	0.7604	0.4884	0.5493		527
