	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8837	0.8837	0.8837	0.7917	48.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.9167	0.6875	0.7857	0.6471	17.0
FOOD#QUALITY	0.9034	0.8733	0.8881	0.7988	164.0
FOOD#STYLE_OPTIONS	0.7222	0.5909	0.65	0.4815	27.0
LOCATION#GENERAL	0.6	0.6	0.6	0.4286	7.0
RESTAURANT#GENERAL	0.8387	0.7429	0.7879	0.65	80.0
RESTAURANT#MISCELLANEOUS	0.5	0.2941	0.3704	0.2273	22.0
RESTAURANT#PRICES	0.8	0.8571	0.8276	0.7059	17.0
SERVICE#GENERAL	0.9079	0.92	0.9139	0.8415	82.0
Micro-AVG	0.8635	0.8112	0.8365	0.719	484.0
Macro-AVG	0.7956	0.7493	0.761		484
