	precision	recall	f1	accuracy	support
AMBIENCE	0.8358	0.8615	0.8485	0.7368	152.0
FOOD	0.8936	0.8725	0.8829	0.7904	563.0
GENERAL-IMPRESSION	0.9363	0.8093	0.8682	0.7671	249.0
PRICE	0.9296	0.8354	0.88	0.7857	84.0
SERVICE	0.9318	0.8969	0.914	0.8416	341.0
Micro-AVG	0.9062	0.8635	0.8843	0.7927	1389.0
Macro-AVG	0.9054	0.8551	0.8787		1389
