	precision	recall	f1	accuracy	support
AMBIENCE	0.3394	0.9492	0.5	0.3333	168.0
FOOD	0.6688	0.9537	0.7863	0.6478	318.0
GENERAL-IMPRESSION	0.45	0.9	0.6	0.4286	189.0
PRICE	0.4127	0.8966	0.5652	0.3939	66.0
SERVICE	0.5148	0.9242	0.6612	0.4939	247.0
Micro-AVG	0.5152	0.9335	0.664	0.497	988.0
Macro-AVG	1.4314	2.7742	1.8676		988
