	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5789	0.6875	0.6286	0.4583	24.0
AMBIENCE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
AMBIENCE:POSITIVE	0.4286	0.75	0.5455	0.375	88.0
FOOD:NEGATIVE	0.3351	0.8312	0.4776	0.3137	204.0
FOOD:NEUTRAL	0.6	0.5	0.5455	0.375	16.0
FOOD:POSITIVE	0.7706	0.8571	0.8116	0.6829	123.0
PRICE:NEGATIVE	0.8667	0.65	0.7429	0.5909	22.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.2273	0.8333	0.3571	0.2174	23.0
GENERAL-IMPRESSION:NEGATIVE	0.407	0.8974	0.56	0.3889	90.0
GENERAL-IMPRESSION:NEUTRAL	0.4	0.6667	0.5	0.3333	6.0
GENERAL-IMPRESSION:POSITIVE	0.5395	0.8542	0.6613	0.494	83.0
SERVICE:NEGATIVE	0.697	0.8214	0.7541	0.6053	76.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.8182	0.806	0.812	0.6835	79.0
Micro-AVG	0.5315	0.8082	0.6413	0.472	839.0
Macro-AVG	0.5446	0.7437	0.6042		839
