	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5385	0.5385	0.5385	0.3684	38.0
DRINKS#PRICES	0.5	0.5	0.5	0.3333	3.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	0.6	0.75	0.6667	0.5	6.0
FOOD#PRICES	0.75	0.6	0.6667	0.5	12.0
FOOD#QUALITY	0.8592	0.7262	0.7871	0.6489	94.0
FOOD#STYLE_OPTIONS	0.5	0.3077	0.381	0.2353	17.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.8333	0.6098	0.7042	0.5435	46.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.625	0.5556	0.5882	0.4167	12.0
SERVICE#GENERAL	0.8723	0.9318	0.9011	0.82	50.0
Micro-AVG	0.7793	0.6614	0.7155	0.557	298.0
Macro-AVG	0.6288	0.5822	0.6		298
