	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.875	0.8077	0.84	0.7241	29.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.8	0.4	0.5333	0.3636	11.0
FOOD#QUALITY	0.8372	0.8571	0.8471	0.7347	98.0
FOOD#STYLE_OPTIONS	1.0	0.4615	0.6316	0.4615	13.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.7317	0.7317	0.7317	0.5769	52.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	12.0
RESTAURANT#PRICES	0.6923	1.0	0.8182	0.6923	13.0
SERVICE#GENERAL	0.9535	0.9318	0.9425	0.8913	46.0
Micro-AVG	0.8319	0.7689	0.7992	0.6655	290.0
Macro-AVG	0.7797	0.6797	0.7097		290
