	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7059	0.75	0.7273	0.5714	21.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.8043	0.881	0.8409	0.7255	51.0
FOOD:NEGATIVE	0.7778	0.9459	0.8537	0.7447	94.0
FOOD:NEUTRAL	0.8125	0.8667	0.8387	0.7222	18.0
FOOD:POSITIVE	0.9024	0.874	0.888	0.7986	139.0
PRICE:NEGATIVE	0.85	0.7727	0.8095	0.68	25.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8333	0.8974	0.8642	0.7609	46.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.8269	0.8958	0.86	0.7544	57.0
SERVICE:NEGATIVE	0.8571	0.8421	0.8496	0.7385	65.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.971	0.9054	0.9371	0.8816	76.0
Micro-AVG	0.8532	0.884	0.8683	0.7673	606.0
Macro-AVG	0.845	0.9087	0.8697		606
