	precision	recall	f1	accuracy	support
POSITIVE	0.867	0.8326	0.8494	0.7383	256.0
NEUTRAL	0.9231	0.8	0.8571	0.75	16.0
NEGATIVE	0.8296	0.8235	0.8266	0.7044	159.0
Micro-AVG	0.8552	0.828	0.8414	0.7262	431.0
Macro-AVG	0.8732	0.8187	0.8444		431
