	precision	recall	f1	accuracy	support
POSITIVE	0.7557	0.3345	0.4637	0.3018	328.0
NEUTRAL	0.3939	0.5909	0.4727	0.3095	42.0
NEGATIVE	0.4974	0.4519	0.4736	0.3102	303.0
Micro-AVG	0.5836	0.3916	0.4687	0.3061	673.0
Macro-AVG	0.549	0.4591	0.47		673
