	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8889	0.5	0.64	0.4706	17.0
AMBIENCE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
AMBIENCE:POSITIVE	0.8485	0.6364	0.7273	0.5714	49.0
FOOD:NEGATIVE	0.6517	0.7532	0.6988	0.537	108.0
FOOD:NEUTRAL	0.7692	0.8333	0.8	0.6667	15.0
FOOD:POSITIVE	0.79	0.8061	0.798	0.6639	119.0
PRICE:NEGATIVE	0.7059	0.6	0.6486	0.48	25.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.75	0.5	0.6	0.4286	7.0
GENERAL-IMPRESSION:NEGATIVE	0.6585	0.6923	0.675	0.5094	53.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.7333	0.6875	0.7097	0.55	60.0
SERVICE:NEGATIVE	0.8333	0.7143	0.7692	0.625	64.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.8788	0.8657	0.8722	0.7733	75.0
Micro-AVG	0.766	0.7347	0.75	0.6	600.0
Macro-AVG	0.8005	0.6948	0.7181		600
