	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7778	0.875	0.8235	0.7	20.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7826	0.8571	0.8182	0.6923	52.0
FOOD:NEGATIVE	0.8333	0.8784	0.8553	0.7471	87.0
FOOD:NEUTRAL	0.7333	0.7333	0.7333	0.5789	19.0
FOOD:POSITIVE	0.8522	0.7717	0.8099	0.6806	144.0
PRICE:NEGATIVE	0.8889	0.7273	0.8	0.6667	24.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.825	0.8462	0.8354	0.7174	46.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	1.0	0.8125	0.8966	0.8125	48.0
SERVICE:NEGATIVE	0.8727	0.8421	0.8571	0.75	64.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.9385	0.8243	0.8777	0.7821	78.0
Micro-AVG	0.8606	0.8213	0.8405	0.7248	596.0
Macro-AVG	0.8558	0.8445	0.8366		596
