	precision	recall	f1	accuracy	support
POSITIVE	0.586	0.5576	0.5714	0.4	230.0
NEUTRAL	0.2308	0.2727	0.25	0.1429	21.0
NEGATIVE	0.5	0.4533	0.4755	0.3119	109.0
Micro-AVG	0.542	0.5139	0.5276	0.3583	360.0
Macro-AVG	0.4389	0.4279	0.4323		360
