	precision	recall	f1	accuracy	support
POSITIVE	0.8233	0.7797	0.8009	0.6679	265.0
NEUTRAL	0.4348	0.6667	0.5263	0.3571	28.0
NEGATIVE	0.6296	0.75	0.6846	0.5204	196.0
Micro-AVG	0.7225	0.7646	0.7429	0.591	489.0
Macro-AVG	0.6292	0.7321	0.6706		489
