	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8605	0.8409	0.8506	0.74	50.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.8	0.8889	0.8421	0.7273	11.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	0.6842	0.8667	0.7647	0.619	21.0
FOOD#QUALITY	0.831	0.9219	0.8741	0.7763	152.0
FOOD#STYLE_OPTIONS	0.8571	0.5	0.6316	0.4615	26.0
LOCATION#GENERAL	0.8333	1.0	0.9091	0.8333	6.0
RESTAURANT#GENERAL	0.8077	0.8873	0.8456	0.7326	86.0
RESTAURANT#MISCELLANEOUS	0.6429	0.5294	0.5806	0.4091	22.0
RESTAURANT#PRICES	0.8	0.8571	0.8276	0.7059	17.0
SERVICE#GENERAL	0.9351	0.9114	0.9231	0.8571	84.0
Micro-AVG	0.8373	0.8554	0.8462	0.7335	484.0
Macro-AVG	2.513	2.4259	2.4289		484
