	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.814	0.7955	0.8046	0.6731	52.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.6	0.6667	0.6316	0.4615	13.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	0.6316	0.8	0.7059	0.5455	22.0
FOOD#QUALITY	0.8099	0.8984	0.8519	0.7419	155.0
FOOD#STYLE_OPTIONS	0.7857	0.4583	0.5789	0.4074	27.0
LOCATION#GENERAL	0.6667	0.8	0.7273	0.5714	7.0
RESTAURANT#GENERAL	0.8077	0.8873	0.8456	0.7326	86.0
RESTAURANT#MISCELLANEOUS	0.5	0.4118	0.4516	0.2917	24.0
RESTAURANT#PRICES	0.7333	0.7857	0.7586	0.6111	18.0
SERVICE#GENERAL	0.9091	0.8861	0.8974	0.814	86.0
Micro-AVG	0.8019	0.8193	0.8105	0.6814	499.0
Macro-AVG	0.7715	0.7408	0.7433		499
