epoch	precision	recall	f1
1	0.5862	0.0333	0.0630
2	0.6297	0.4892	0.5507
3	0.6730	0.5558	0.6088
4	0.7243	0.6477	0.6839
5	0.7221	0.6204	0.6674
6	0.7267	0.6399	0.6805
7	0.7137	0.6438	0.6770
8	0.7021	0.6595	0.6801
9	0.7387	0.5753	0.6469
10	0.7166	0.6086	0.6582
11	0.7124	0.6301	0.6687
12	0.7303	0.5988	0.6581
13	0.7121	0.6341	0.6708
