epoch	precision	recall	f1
1	0.4940	0.1108	0.1810
2	0.4451	0.2081	0.2836
3	0.6364	0.4351	0.5169
4	0.7380	0.3730	0.4955
5	0.6358	0.5568	0.5937
6	0.6483	0.5730	0.6083
7	0.6536	0.5865	0.6182
8	0.6656	0.5757	0.6174
9	0.6261	0.5973	0.6113
10	0.6698	0.5703	0.6161
11	0.6536	0.6324	0.6429
12	0.6854	0.5595	0.6161
13	0.6455	0.6054	0.6248
14	0.7045	0.5865	0.6401
15	0.6740	0.5811	0.6241
16	0.6500	0.5973	0.6225
17	0.6583	0.5676	0.6096
18	0.6790	0.5946	0.6340
19	0.6697	0.6027	0.6344
