	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3818	0.8077	0.5185	0.35	60.0
DRINKS#PRICES	0.4	1.0	0.5714	0.4	5.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	0.4444	1.0	0.6154	0.4444	9.0
FOOD#PRICES	0.5	0.3	0.375	0.2308	13.0
FOOD#QUALITY	0.7079	0.75	0.7283	0.5727	110.0
FOOD#STYLE_OPTIONS	0.1333	0.3077	0.186	0.1026	39.0
LOCATION#GENERAL	0.0417	0.6667	0.0784	0.0408	49.0
RESTAURANT#GENERAL	0.3267	0.8049	0.4648	0.3028	109.0
RESTAURANT#MISCELLANEOUS	0.2	0.1	0.1333	0.0714	14.0
RESTAURANT#PRICES	0.4118	0.7778	0.5385	0.3684	19.0
SERVICE#GENERAL	0.6207	0.8182	0.7059	0.5455	66.0
Micro-AVG	0.4178	0.7092	0.5258	0.3567	499.0
Macro-AVG	0.4029	0.6444	0.4513		499
