	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6875	0.6875	0.6875	0.5238	21.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.875	0.8333	0.8537	0.7447	47.0
FOOD:NEGATIVE	0.7971	0.7432	0.7692	0.625	88.0
FOOD:NEUTRAL	0.9	0.6	0.72	0.5625	16.0
FOOD:POSITIVE	0.7292	0.8268	0.7749	0.6325	166.0
PRICE:NEGATIVE	0.85	0.7727	0.8095	0.68	25.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9375	0.7692	0.8451	0.7317	41.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.86	0.8958	0.8776	0.7818	55.0
SERVICE:NEGATIVE	0.9423	0.8596	0.8991	0.8167	60.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9	0.8514	0.875	0.7778	81.0
Micro-AVG	0.8327	0.8137	0.8231	0.6993	612.0
Macro-AVG	0.8319	0.7893	0.8074		612
