	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5	0.7143	0.5882	0.4167	12.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
AMBIENCE:POSITIVE	0.7273	0.8	0.7619	0.6154	26.0
FOOD:NEGATIVE	0.7568	0.8485	0.8	0.6667	42.0
FOOD:NEUTRAL	0.4167	0.5556	0.4762	0.3125	16.0
FOOD:POSITIVE	0.8958	0.8776	0.8866	0.7963	54.0
PRICE:NEGATIVE	1.0	0.8	0.8889	0.8	10.0
PRICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	2.0
GENERAL-IMPRESSION:NEGATIVE	0.7083	0.9444	0.8095	0.68	25.0
GENERAL-IMPRESSION:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.7	0.9545	0.8077	0.6774	31.0
SERVICE:NEGATIVE	0.84	0.8077	0.8235	0.7	30.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9333	0.8485	0.8889	0.8	35.0
Micro-AVG	0.7656	0.8485	0.8049	0.6735	291.0
Macro-AVG	0.6208	0.7434	0.6599		291
