	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7143	0.7143	0.7143	0.5556	9.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.8235	0.7	0.7568	0.6087	23.0
FOOD:NEGATIVE	0.7561	0.9394	0.8378	0.7209	43.0
FOOD:NEUTRAL	0.9	1.0	0.9474	0.9	10.0
FOOD:POSITIVE	0.7581	0.9592	0.8468	0.7344	64.0
PRICE:NEGATIVE	1.0	0.6	0.75	0.6	10.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
GENERAL-IMPRESSION:NEGATIVE	0.9231	0.6667	0.7742	0.6316	19.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.8421	0.7273	0.7805	0.64	25.0
SERVICE:NEGATIVE	1.0	0.7308	0.8444	0.7308	26.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.931	0.8182	0.871	0.7714	35.0
Micro-AVG	0.8333	0.8225	0.8279	0.7063	269.0
Macro-AVG	0.7543	0.7237	0.7282		269
