	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9167	0.6875	0.7857	0.6471	17.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.8919	0.7857	0.8354	0.7174	46.0
FOOD:NEGATIVE	0.9219	0.7973	0.8551	0.7468	79.0
FOOD:NEUTRAL	1.0	0.8	0.8889	0.8	15.0
FOOD:POSITIVE	0.9649	0.8661	0.9129	0.8397	131.0
PRICE:NEGATIVE	0.9375	0.6818	0.7895	0.6522	23.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.7143	1.0	0.8333	0.7143	7.0
GENERAL-IMPRESSION:NEGATIVE	0.9062	0.7436	0.8169	0.6905	42.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.9524	0.8333	0.8889	0.8	50.0
SERVICE:NEGATIVE	0.9074	0.8596	0.8829	0.7903	62.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9839	0.8243	0.8971	0.8133	75.0
Micro-AVG	0.9385	0.8118	0.8705	0.7708	554.0
Macro-AVG	0.7398	0.6586	0.6924		554
