	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.95	0.8636	0.9048	0.8261	46.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.5556	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.9333	0.9333	0.9333	0.875	16.0
FOOD#QUALITY	0.9402	0.8594	0.898	0.8148	135.0
FOOD#STYLE_OPTIONS	0.9048	0.7917	0.8444	0.7308	26.0
LOCATION#GENERAL	1.0	0.8	0.8889	0.8	5.0
RESTAURANT#GENERAL	0.8857	0.8732	0.8794	0.7848	79.0
RESTAURANT#MISCELLANEOUS	0.7143	0.5882	0.6452	0.4762	21.0
RESTAURANT#PRICES	1.0	0.8571	0.9231	0.8571	14.0
SERVICE#GENERAL	0.8795	0.9241	0.9012	0.8202	89.0
Micro-AVG	0.9126	0.8554	0.8831	0.7906	449.0
Macro-AVG	2.802	2.4699	2.6104		449
