	precision	recall	f1	accuracy	support
POSITIVE	0.3403	0.5976	0.4336	0.2768	177.0
NEUTRAL	0.1818	0.4444	0.2581	0.1481	27.0
NEGATIVE	0.3014	0.5641	0.3929	0.2444	90.0
Micro-AVG	0.4059	0.7462	0.5257	0.3566	272.0
Macro-AVG	0.2745	0.5354	0.3615		272
