	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7895	0.5769	0.6667	0.5	30.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.4	0.5714	0.4	10.0
FOOD#QUALITY	0.9143	0.7619	0.8312	0.7111	90.0
FOOD#STYLE_OPTIONS	0.7143	0.3846	0.5	0.3333	15.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.7619	0.7805	0.7711	0.6275	51.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.75	0.6667	0.7059	0.5455	11.0
SERVICE#GENERAL	0.881	0.8409	0.8605	0.7551	49.0
Micro-AVG	0.848	0.6892	0.7604	0.6135	282.0
Macro-AVG	0.7731	0.6149	0.67		282
