	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.625	0.8333	0.7143	0.5556	54.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	8.0
AMBIENCE#GENERAL:NEGATIVE	0.6	0.4286	0.5	0.3333	9.0
DRINKS#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	0.5	0.5	0.5	0.3333	9.0
DRINKS#QUALITY:NEUTRAL	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.5	0.1667	0.25	0.1429	7.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
FOOD#PRICES:POSITIVE	0.4	0.3333	0.3636	0.2222	9.0
FOOD#PRICES:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
FOOD#PRICES:NEGATIVE	0.7143	0.625	0.6667	0.5	10.0
FOOD#QUALITY:POSITIVE	0.6667	0.8868	0.7611	0.6144	153.0
FOOD#QUALITY:NEUTRAL	0.2308	0.75	0.3529	0.2143	14.0
FOOD#QUALITY:NEGATIVE	0.6818	0.7692	0.7229	0.566	53.0
FOOD#STYLE_OPTIONS:POSITIVE	0.25	0.3333	0.2857	0.1667	30.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.25	0.125	0.1667	0.0909	11.0
LOCATION#GENERAL:POSITIVE	0.125	0.5	0.2	0.1111	18.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	2.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	2.0
RESTAURANT#GENERAL:POSITIVE	0.425	0.6415	0.5113	0.3434	99.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL:NEGATIVE	0.3846	0.625	0.4762	0.3125	32.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	11.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	8.0
RESTAURANT#PRICES:POSITIVE	0.0	0.0	0.0	0.0	7.0
RESTAURANT#PRICES:NEUTRAL	1.0	1.0	1.0	1.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.5	0.5	0.5	0.3333	9.0
SERVICE#GENERAL:POSITIVE	0.5957	0.8485	0.7	0.5385	52.0
SERVICE#GENERAL:NEUTRAL	0.1429	0.5	0.2222	0.125	8.0
SERVICE#GENERAL:NEGATIVE	0.6304	0.8056	0.7073	0.5472	53.0
Micro-AVG	0.5262	0.6783	0.5927	0.4211	691.0
Macro-AVG	0.3534	0.4492	0.3769		691
