	precision	recall	f1	accuracy	support
AMBIENCE	0.4444	0.7407	0.5556	0.3846	52.0
FOOD	0.8333	0.8242	0.8287	0.7075	106.0
GENERAL-IMPRESSION	0.6909	0.9268	0.7917	0.6552	58.0
PRICE	0.9	0.6923	0.7826	0.6429	14.0
SERVICE	0.8033	0.8305	0.8167	0.6901	71.0
Micro-AVG	0.7318	0.8268	0.7764	0.6346	301.0
Macro-AVG	0.7344	0.8029	0.7551		301
