	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6271	0.9024	0.74	0.5873	63.0
DRINKS#PRICES	0.5	1.0	0.6667	0.5	6.0
DRINKS#QUALITY	0.75	0.8571	0.8	0.6667	9.0
DRINKS#STYLE_OPTIONS	0.4444	1.0	0.6153	0.4444	9.0
FOOD#PRICES	0.9	0.5294	0.6667	0.5	18.0
FOOD#QUALITY	0.8582	0.9167	0.8865	0.7961	152.0
FOOD#STYLE_OPTIONS	0.52	0.619	0.5652	0.3939	33.0
LOCATION#GENERAL	0.5714	1.0	0.7272	0.5714	7.0
RESTAURANT#GENERAL	0.791	0.7571	0.7737	0.631	84.0
RESTAURANT#MISCELLANEOUS	0.625	0.3333	0.4348	0.2778	18.0
RESTAURANT#PRICES	0.7143	0.8333	0.7692	0.625	16.0
SERVICE#GENERAL	0.8553	0.8904	0.8725	0.7738	84.0
Micro-AVG	0.7674	0.8271	0.7961	0.6613	499.0
Macro-AVG	0.6797	0.8032	0.7098		499
