	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6667	0.8571	0.75	0.6	10.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.7778	0.7	0.7368	0.5833	24.0
FOOD:NEGATIVE	0.8056	0.8788	0.8406	0.725	40.0
FOOD:NEUTRAL	0.6429	1.0	0.7826	0.6429	14.0
FOOD:POSITIVE	0.9348	0.8776	0.9053	0.8269	52.0
PRICE:NEGATIVE	0.1731	0.9	0.2903	0.1698	53.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	2.0
GENERAL-IMPRESSION:NEGATIVE	0.8889	0.8889	0.8889	0.8	20.0
GENERAL-IMPRESSION:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
GENERAL-IMPRESSION:POSITIVE	0.84	0.9545	0.8936	0.8077	26.0
SERVICE:NEGATIVE	0.96	0.9231	0.9412	0.8889	27.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9655	0.8485	0.9032	0.8235	34.0
Micro-AVG	0.7329	0.8788	0.7992	0.6656	305.0
Macro-AVG	0.677	0.7886	0.7066		305
