	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8387	0.6047	0.7027	0.5417	48.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	1.0	0.5	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.3571	0.3125	0.3333	0.2	25.0
FOOD#QUALITY	0.7333	0.5867	0.6519	0.4835	182.0
FOOD#STYLE_OPTIONS	0.1667	0.0909	0.1176	0.0625	32.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.7955	0.5	0.614	0.443	79.0
RESTAURANT#MISCELLANEOUS	0.75	0.3529	0.48	0.3158	19.0
RESTAURANT#PRICES	0.3333	0.0714	0.1176	0.0625	16.0
SERVICE#GENERAL	0.7612	0.68	0.7183	0.5604	91.0
Micro-AVG	0.7206	0.5291	0.6102	0.4391	517.0
Macro-AVG	0.6585	0.4666	0.5335		517
