	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8611	0.7209	0.7848	0.6458	48.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.375	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.7692	0.625	0.6896	0.5263	19.0
FOOD#QUALITY	0.8413	0.7067	0.7681	0.6235	170.0
FOOD#STYLE_OPTIONS	0.7	0.3182	0.4375	0.28	25.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7541	0.6571	0.7023	0.5412	85.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.1429	0.2501	0.1429	14.0
SERVICE#GENERAL	0.9677	0.8	0.8759	0.7792	77.0
Micro-AVG	0.8509	0.6387	0.7297	0.5744	477.0
Macro-AVG	0.8245	0.5205	0.6112		477
