	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9231	0.5581	0.6956	0.5333	45.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.6667	0.25	0.3636	0.2222	9.0
DRINKS#STYLE_OPTIONS	1.0	0.3333	0.5	0.3333	6.0
FOOD#PRICES	0.7778	0.4375	0.56	0.3889	18.0
FOOD#QUALITY	0.8333	0.7	0.7609	0.614	171.0
FOOD#STYLE_OPTIONS	0.3125	0.2273	0.2632	0.1515	33.0
LOCATION#GENERAL	0.25	0.2	0.2222	0.125	8.0
RESTAURANT#GENERAL	0.5859	0.8286	0.6864	0.5225	111.0
RESTAURANT#MISCELLANEOUS	0.1111	0.0588	0.0769	0.04	25.0
RESTAURANT#PRICES	0.8333	0.7143	0.7692	0.625	16.0
SERVICE#GENERAL	0.8833	0.7067	0.7852	0.6463	82.0
Micro-AVG	0.7337	0.6294	0.6776	0.5123	527.0
Macro-AVG	0.6814	0.4734	0.5403		527
