	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5417	0.8125	0.65	0.4815	27.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.6667	0.8571	0.75	0.6	60.0
FOOD:NEGATIVE	0.7831	0.8784	0.828	0.7065	92.0
FOOD:NEUTRAL	0.9	0.6	0.72	0.5625	16.0
FOOD:POSITIVE	0.8915	0.9055	0.8984	0.8156	141.0
PRICE:NEGATIVE	0.75	0.8182	0.7826	0.6429	28.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.4167	1.0	0.5882	0.4167	12.0
GENERAL-IMPRESSION:NEGATIVE	0.8537	0.8974	0.875	0.7778	45.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.8333	0.8333	0.8333	0.7143	56.0
SERVICE:NEGATIVE	0.902	0.807	0.8519	0.7419	62.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.88	0.8919	0.8859	0.7952	83.0
Micro-AVG	0.8141	0.8574	0.8352	0.717	629.0
Macro-AVG	0.6279	0.6868	0.6442		629
