	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6562	0.4884	0.56	0.3889	54.0
DRINKS#PRICES	0.1429	0.3333	0.2	0.1111	9.0
DRINKS#QUALITY	0.3	0.75	0.4286	0.2727	22.0
DRINKS#STYLE_OPTIONS	0.3333	0.5	0.4	0.25	12.0
FOOD#PRICES	0.3333	0.625	0.4348	0.2778	36.0
FOOD#QUALITY	0.2619	0.44	0.3284	0.1964	336.0
FOOD#STYLE_OPTIONS	0.2128	0.4545	0.2899	0.1695	59.0
LOCATION#GENERAL	0.4286	0.6	0.5	0.3333	9.0
RESTAURANT#GENERAL	0.7818	0.6143	0.688	0.5244	82.0
RESTAURANT#MISCELLANEOUS	0.2857	0.1176	0.1667	0.0909	22.0
RESTAURANT#PRICES	0.5	0.2143	0.3	0.1765	17.0
SERVICE#GENERAL	0.6618	0.6	0.6294	0.4592	98.0
Micro-AVG	0.3944	0.4965	0.4396	0.2817	756.0
Macro-AVG	0.4082	0.4781	0.4105		756
