	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8667	0.5	0.6341	0.4643	28.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	1.0	0.2	0.3333	0.2	5.0
DRINKS#STYLE_OPTIONS	0.75	0.75	0.75	0.6	5.0
FOOD#PRICES	1.0	0.1	0.1818	0.1	10.0
FOOD#QUALITY	0.9767	0.5	0.6614	0.4941	85.0
FOOD#STYLE_OPTIONS	0.2941	0.3846	0.3333	0.2	25.0
LOCATION#GENERAL	0.3	1.0	0.4615	0.3	10.0
RESTAURANT#GENERAL	0.7895	0.7317	0.7595	0.6122	49.0
RESTAURANT#MISCELLANEOUS	0.5	0.1	0.1667	0.0909	11.0
RESTAURANT#PRICES	0.8	0.4444	0.5714	0.4	10.0
SERVICE#GENERAL	0.9643	0.6136	0.75	0.6	45.0
Micro-AVG	0.7939	0.5219	0.6298	0.4596	285.0
Macro-AVG	2.3103	1.4561	1.5674		285
