	precision	recall	f1	accuracy	support
POSITIVE	0.6955	0.6537	0.674	0.5082	364.0
NEUTRAL	0.1212	0.2353	0.16	0.087	46.0
NEGATIVE	0.6	0.5116	0.5523	0.3815	173.0
Micro-AVG	0.6235	0.5944	0.6086	0.4374	583.0
Macro-AVG	0.4722	0.4669	0.4621		583
