	precision	recall	f1	accuracy	support
POSITIVE	0.5727	0.3818	0.4582	0.2972	212.0
NEUTRAL	0.3333	0.0909	0.1428	0.0769	13.0
NEGATIVE	0.6885	0.56	0.6176	0.4468	94.0
Micro-AVG	0.7529	0.5219	0.6165	0.4456	294.0
Macro-AVG	0.5315	0.3442	0.4062		294
