	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2817	0.4348	0.3419	0.2062	97.0
DRINKS#PRICES	0.1667	0.3333	0.2222	0.125	8.0
DRINKS#QUALITY	0.4444	0.5714	0.5	0.3333	12.0
DRINKS#STYLE_OPTIONS	0.2	0.1429	0.1667	0.0909	11.0
FOOD#PRICES	0.1333	0.1333	0.1333	0.0714	28.0
FOOD#QUALITY	0.5134	0.6443	0.5714	0.4	240.0
FOOD#STYLE_OPTIONS	0.0909	0.08	0.0851	0.0444	45.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	20.0
RESTAURANT#GENERAL	0.2689	0.4571	0.3386	0.2038	157.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	24.0
RESTAURANT#PRICES	0.2222	0.1538	0.1818	0.1	20.0
SERVICE#GENERAL	0.3093	0.4225	0.3571	0.2174	138.0
Micro-AVG	0.3387	0.4429	0.3838	0.2375	800.0
Macro-AVG	0.2192	0.2811	0.2415		800
