	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.55	0.75	0.6346	0.4648	71.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.6364	0.7778	0.7	0.5385	13.0
DRINKS#STYLE_OPTIONS	0.6	1.0	0.75	0.6	10.0
FOOD#PRICES	0.8	0.5333	0.64	0.4706	17.0
FOOD#QUALITY	0.5365	0.9766	0.6925	0.5297	236.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	24.0
LOCATION#GENERAL	0.5	0.8	0.6154	0.4444	9.0
RESTAURANT#GENERAL	0.5596	0.8592	0.6778	0.5126	119.0
RESTAURANT#MISCELLANEOUS	0.25	0.0588	0.0952	0.05	20.0
RESTAURANT#PRICES	0.6667	0.7143	0.6897	0.5263	19.0
SERVICE#GENERAL	0.8611	0.7848	0.8212	0.6966	89.0
Micro-AVG	0.5974	0.7687	0.6723	0.5063	630.0
Macro-AVG	1.7401	1.9804	1.7791		630
