	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.766	0.8372	0.8	0.6667	54.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.7143	0.625	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	0.7059	0.75	0.7273	0.5714	21.0
FOOD#QUALITY	0.9292	0.7	0.7985	0.6646	158.0
FOOD#STYLE_OPTIONS	0.4667	0.6364	0.5385	0.3684	38.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.75	0.6429	0.6923	0.5294	85.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.9	0.6429	0.75	0.6	15.0
SERVICE#GENERAL	0.9219	0.7867	0.8489	0.7375	80.0
Micro-AVG	0.8162	0.683	0.7437	0.5919	495.0
Macro-AVG	0.7017	0.6268	0.6449		495
