	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.6667	0.8	0.6667	15.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.931	0.7714	0.8438	0.7297	37.0
FOOD:NEGATIVE	0.9259	0.8772	0.9009	0.8197	61.0
FOOD:NEUTRAL	1.0	0.25	0.4	0.25	12.0
FOOD:POSITIVE	0.9529	0.9205	0.9364	0.8804	92.0
PRICE:NEGATIVE	1.0	0.6842	0.8125	0.6842	19.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.0	0.0	0.0	0.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8571	0.7692	0.8108	0.6818	44.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.9333	0.875	0.9032	0.8235	51.0
SERVICE:NEGATIVE	0.9184	0.8333	0.8738	0.7759	58.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9649	0.873	0.9167	0.8462	65.0
Micro-AVG	0.9368	0.8054	0.8662	0.7639	466.0
Macro-AVG	0.6322	0.5014	0.5465		466
