epoch	precision	recall	f1
1	0.1471	0.0420	0.0654
2	0.6715	0.4853	0.5634
3	0.6667	0.5546	0.6055
4	0.7045	0.5210	0.5990
5	0.6982	0.5735	0.6298
6	0.7049	0.6324	0.6667
7	0.7323	0.5861	0.6511
8	0.6957	0.5714	0.6275
9	0.6932	0.6029	0.6449
10	0.7077	0.6155	0.6584
11	0.6978	0.6113	0.6517
12	0.7081	0.6218	0.6622
13	0.7010	0.6155	0.6555
