	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.6047	0.7879	0.6842	0.52	50.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	5.0
AMBIENCE#GENERAL:NEGATIVE	0.5385	1.0	0.7	0.5385	13.0
DRINKS#PRICES:POSITIVE	0.4	1.0	0.5714	0.4	5.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	4.0
DRINKS#QUALITY:POSITIVE	0.5	0.2857	0.3636	0.2222	9.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	0.75	0.4286	0.5455	0.375	8.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.5	0.4444	0.4706	0.3077	13.0
FOOD#QUALITY:POSITIVE	0.669	0.8818	0.7608	0.6139	158.0
FOOD#QUALITY:NEUTRAL	0.3333	0.8	0.4706	0.3077	13.0
FOOD#QUALITY:NEGATIVE	0.6944	0.7143	0.7042	0.5435	46.0
FOOD#STYLE_OPTIONS:POSITIVE	0.2353	0.6154	0.3404	0.2051	39.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	5.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.2727	0.4286	0.3333	0.2	15.0
LOCATION#GENERAL:POSITIVE	0.3333	0.75	0.4615	0.3	10.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	2.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	3.0
RESTAURANT#GENERAL:POSITIVE	0.4458	0.7115	0.5481	0.3776	98.0
RESTAURANT#GENERAL:NEUTRAL	0.1667	1.0	0.2857	0.1667	6.0
RESTAURANT#GENERAL:NEGATIVE	0.3333	0.8824	0.4839	0.3191	47.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	11.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	9.0
RESTAURANT#PRICES:POSITIVE	0.5	0.5	0.5	0.3333	9.0
RESTAURANT#PRICES:NEUTRAL	1.0	1.0	1.0	1.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.4615	0.8571	0.6	0.4286	14.0
SERVICE#GENERAL:POSITIVE	0.6667	0.8824	0.7595	0.6122	49.0
SERVICE#GENERAL:NEUTRAL	0.1429	0.5	0.2222	0.125	8.0
SERVICE#GENERAL:NEGATIVE	0.6538	0.8718	0.7473	0.5965	57.0
Micro-AVG	0.5232	0.7366	0.6118	0.4407	717.0
Macro-AVG	0.332	0.4706	0.3672		717
