	precision	recall	f1	accuracy	support
AMBIENCE	0.3333	0.4167	0.3704	0.2273	22.0
FOOD	0.7647	0.5909	0.6667	0.5	52.0
GENERAL-IMPRESSION	0.0909	0.0476	0.0625	0.0323	31.0
PRICE	0.5	0.25	0.3333	0.2	10.0
SERVICE	0.6818	0.4688	0.5556	0.3846	39.0
Micro-AVG	0.5698	0.4188	0.4828	0.3182	154.0
Macro-AVG	0.4741	0.3548	0.3977		154
