	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7727	0.7907	0.7816	0.6415	53.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.9167	0.6875	0.7857	0.6471	17.0
FOOD#QUALITY	0.937	0.7933	0.8592	0.7532	158.0
FOOD#STYLE_OPTIONS	0.6471	0.5	0.5641	0.3929	28.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8308	0.7714	0.8	0.6667	81.0
RESTAURANT#MISCELLANEOUS	0.381	0.4706	0.4211	0.2667	30.0
RESTAURANT#PRICES	0.7857	0.7857	0.7857	0.6471	17.0
SERVICE#GENERAL	0.8333	0.8667	0.8497	0.7386	88.0
Micro-AVG	0.8278	0.7622	0.7937	0.6579	497.0
Macro-AVG	0.7865	0.6826	0.7194		497
