	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8182	0.8372	0.8276	0.7059	51.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	1.0	0.75	0.8571	0.75	16.0
FOOD#QUALITY	0.9606	0.8133	0.8808	0.7871	155.0
FOOD#STYLE_OPTIONS	0.6471	0.5	0.5641	0.3929	28.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8462	0.7857	0.8148	0.6875	80.0
RESTAURANT#MISCELLANEOUS	0.5238	0.6471	0.579	0.4074	27.0
RESTAURANT#PRICES	0.8571	0.8571	0.8571	0.75	16.0
SERVICE#GENERAL	0.8718	0.9067	0.8889	0.8	85.0
Micro-AVG	0.8658	0.7972	0.8301	0.7095	482.0
Macro-AVG	0.8493	0.7463	0.7824		482
