	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8889	0.6154	0.7273	0.5714	28.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.5	0.4	0.4444	0.2857	7.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.8	0.8	0.8	0.6667	12.0
FOOD#QUALITY	0.8125	0.9286	0.8667	0.7647	102.0
FOOD#STYLE_OPTIONS	0.7143	0.3846	0.5	0.3333	15.0
LOCATION#GENERAL	1.0	1.0	1.0	1.0	3.0
RESTAURANT#GENERAL	0.775	0.7561	0.7654	0.62	50.0
RESTAURANT#MISCELLANEOUS	0.5	0.2	0.2857	0.1667	12.0
RESTAURANT#PRICES	1.0	0.5556	0.7143	0.5556	9.0
SERVICE#GENERAL	0.9318	0.9318	0.9318	0.8723	47.0
Micro-AVG	0.8263	0.7769	0.8008	0.6678	292.0
Macro-AVG	0.7991	0.6727	0.7172		292
