	precision	recall	f1	accuracy	support
POSITIVE	0.7679	0.6825	0.7227	0.5658	152.0
NEUTRAL	0.7143	0.4545	0.5555	0.3846	13.0
NEGATIVE	0.6806	0.5213	0.5904	0.4188	117.0
Micro-AVG	0.8743	0.7229	0.7914	0.6549	255.0
Macro-AVG	0.7209	0.5528	0.6229		255
