	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8649	0.8205	0.8421	0.7273	44.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	8.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.8333	0.7143	0.7692	0.625	16.0
FOOD#QUALITY	0.8898	0.9052	0.8974	0.814	129.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	20.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL	0.8868	0.6714	0.7642	0.6184	76.0
RESTAURANT#MISCELLANEOUS	0.8333	0.2941	0.4348	0.2778	18.0
RESTAURANT#PRICES	1.0	0.2143	0.3529	0.2143	14.0
SERVICE#GENERAL	0.9041	0.9296	0.9167	0.8462	78.0
Micro-AVG	0.8874	0.6997	0.7825	0.6427	417.0
Macro-AVG	0.5177	0.3791	0.4148		417
