	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7619	0.7442	0.7529	0.6038	53.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.75	0.375	0.5	0.3333	18.0
FOOD#QUALITY	0.8601	0.82	0.8396	0.7235	170.0
FOOD#STYLE_OPTIONS	0.3333	0.3636	0.3478	0.2105	38.0
LOCATION#GENERAL	0.6	0.6	0.6	0.4286	7.0
RESTAURANT#GENERAL	0.7778	0.8	0.7887	0.6512	86.0
RESTAURANT#MISCELLANEOUS	0.3478	0.4706	0.4	0.25	32.0
RESTAURANT#PRICES	0.6667	0.8571	0.75	0.6	20.0
SERVICE#GENERAL	0.8451	0.8	0.8219	0.6977	86.0
Micro-AVG	0.7583	0.7459	0.7521	0.6026	531.0
Macro-AVG	0.6799	0.6595	0.6621		531
