	precision	recall	f1	accuracy	support
POSITIVE	0.7834	0.7668	0.775	0.6327	343.0
NEUTRAL	0.5714	0.4706	0.5161	0.3478	23.0
NEGATIVE	0.7252	0.7364	0.7308	0.5758	165.0
Micro-AVG	0.8152	0.8019	0.8085	0.6785	507.0
Macro-AVG	0.6933	0.6579	0.674		507
