	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8571	0.8372	0.847	0.7347	49.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.875	0.4375	0.5833	0.4118	17.0
FOOD#QUALITY	0.9091	0.8667	0.8874	0.7975	163.0
FOOD#STYLE_OPTIONS	0.4167	0.4545	0.4348	0.2778	36.0
LOCATION#GENERAL	0.8	0.8	0.8	0.6667	6.0
RESTAURANT#GENERAL	0.8194	0.8429	0.831	0.7108	83.0
RESTAURANT#MISCELLANEOUS	0.4783	0.6471	0.55	0.3793	29.0
RESTAURANT#PRICES	0.6667	0.8571	0.75	0.6	20.0
SERVICE#GENERAL	0.8732	0.8267	0.8493	0.7381	84.0
Micro-AVG	0.8152	0.8019	0.8085	0.6785	507.0
Macro-AVG	0.7593	0.735	0.7382		507
