	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.1765	0.3	0.1765	17.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7292	0.7609	0.7447	0.5932	59.0
FOOD:NEGATIVE	0.65	0.6842	0.6667	0.5	104.0
FOOD:NEUTRAL	1.0	0.9231	0.96	0.9231	13.0
FOOD:POSITIVE	0.7857	0.839	0.8115	0.6828	145.0
PRICE:NEGATIVE	0.6667	0.8	0.7273	0.5714	28.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	3.0
PRICE:POSITIVE	1.0	0.8	0.8889	0.8	5.0
GENERAL-IMPRESSION:NEGATIVE	0.7059	0.6154	0.6575	0.4898	49.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	0.7778	0.7292	0.7527	0.6034	58.0
SERVICE:NEGATIVE	0.8125	0.619	0.7027	0.5417	72.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9062	0.8286	0.8657	0.7632	76.0
Micro-AVG	0.7724	0.728	0.7495	0.5994	634.0
Macro-AVG	0.7356	0.6295	0.6585		634
