	precision	recall	f1	accuracy	support
POSITIVE	0.7843	0.6452	0.708	0.5479	73.0
NEUTRAL	0.5	0.4	0.4444	0.2857	7.0
NEGATIVE	0.7857	0.66	0.7174	0.5593	59.0
Micro-AVG	0.7732	0.641	0.7009	0.5396	139.0
Macro-AVG	0.69	0.5684	0.6233		139
