epoch	precision	recall	f1
1	0.1905	0.0223	0.0400
2	0.5286	0.2067	0.2972
3	0.6751	0.5223	0.5890
4	0.6882	0.5056	0.5829
5	0.6871	0.5950	0.6377
6	0.7473	0.5782	0.6520
7	0.7743	0.4888	0.5993
8	0.7425	0.5559	0.6358
9	0.7840	0.5475	0.6447
10	0.7649	0.5726	0.6550
11	0.7518	0.5838	0.6572
12	0.7570	0.6006	0.6698
13	0.7804	0.5559	0.6493
14	0.7721	0.5866	0.6667
15	0.7679	0.6006	0.6740
16	0.7954	0.5754	0.6677
17	0.7778	0.5866	0.6688
18	0.7802	0.5950	0.6751
19	0.7873	0.5894	0.6741
